name,lat,lng,rating,types
Le Timgad,48.84772539999999,2.4605867,4.6,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
Charcuterie Dalayrac,48.849174,2.4597373,4.6,"['bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Les Clanchistes,48.8490074,2.4597882,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
L'Empreinte Saray Grill,48.84995129999999,2.4567343,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Franprix,48.84902520000001,2.4554722,2.9,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le New Berbère,48.8494444,2.4566667,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ZEN SUSHI FONTENAY,48.84990759999999,2.4566724,4.1,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
K Bar Pizza,48.850948,2.45919,4.5,"['bar', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Allo Pizza Rapido,48.8520001,2.4562305,4.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Monte Cristo,48.8500053,2.4564937,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
O P'tit Marché de Maëva Restaurant Traiteur Salon de Thé,48.8489368,2.4599852,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Taj Mahal,48.8506914,2.4565862,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Genki,48.8497486,2.4566228,4.8,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Santa Maria,48.850025,2.4564136,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']"
AP Supérette,48.84862999999999,2.4598808,3.5,"['grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Quebab Gourmand,48.8498803,2.456351,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Street Wok,48.84999689999999,2.455954,4.8,"['restaurant', 'point_of_interest', 'food', 'establishment']"
LA BOCCA,48.8519442,2.4563087,4.8,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Pasta Presto Fontenay,48.8500451,2.4556217,4.7,"['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Charcuterie Dalayrac,48.849174,2.4597373,4.6,"['bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Les Clanchistes,48.8490074,2.4597882,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Timgad,48.84772539999999,2.4605867,4.6,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Brasserie Outland,48.85231410000001,2.4691503,4.8,"['liquor_store', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
K Bar Pizza,48.850948,2.45919,4.5,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Woodiz Fontenay-sous-Bois,48.8522911,2.462673499999999,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
POKE KINF,48.852608,2.4649562,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
A L'AFRICAINE,48.85266009999999,2.4654309,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
O P'tit Marché de Maëva Restaurant Traiteur Salon de Thé,48.8489368,2.4599852,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8528794,2.46764,3.7,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
AP Supérette,48.84862999999999,2.4598808,3.5,"['grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Bistrot des Rosettes,48.8471586,2.4686587,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Brasserie Outland,48.85231410000001,2.4691503,4.8,"['liquor_store', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"L'empereur du poulet ""Le Petit Rapide""",48.853888,2.469853,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pizza Hut,48.85384320000001,2.4697348,3.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Pub Brasserie Le Village,48.847216,2.471327,4.5,"['bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Les Saveurs Du Penjab,48.84702170000001,2.4708444,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Fortai,48.847224,2.4716446,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Favorita,48.8469543,2.4704986,4.1,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Just Be Sushi,48.8509615,2.4749601,1.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Al Amir,48.8472186,2.4713782,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8528794,2.46764,3.7,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Marché d'à Côté,48.852775,2.471137999999999,1.8,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant L’ Alora,48.8532755,2.4701386,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Atelier 45,48.8515943,2.4732579,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Velar,48.8514995,2.4735424,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Progrès Café Bar Brasserie,48.85356909999999,2.4697142,4.2,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Pizzeria Au Bois,48.85361580000001,2.469291,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
GB Rapide,48.8536716,2.4694208,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Istanbul,48.8537385,2.4693789,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
A L'AFRICAINE,48.85266009999999,2.4654309,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Quai Ouest,48.8520625,2.2234889,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Peniche Mangareva,48.851584,2.2238471,4.2,"['restaurant', 'spa', 'food', 'point_of_interest', 'establishment']"
Franprix,48.85659559999999,2.2212012,4.1,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Le Nouveau Village,48.8522413,2.2214602,4.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Le Palissy,48.8523285,2.221285,4.1,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Epicerie Chérie by Mama Sista,48.85239259999999,2.2210434,4.5,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Station TOTAL Access,48.8549782,2.222447,3.9,"['gas_station', 'convenience_store', 'car_wash', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Lovebird Saint-Cloud,48.856613,2.2225545,4.9,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Portofino,48.8568211,2.2217444,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Mistinguette Saint Cloud,48.8568376,2.2209358,4.5,"['cafe', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
KWAÏ,48.8529959,2.2213339,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant français,48.85197650000001,2.2235153,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Les Pipelettes - Saint Cloud,48.85233839999999,2.2212797,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Andaman Thaï,48.8523398,2.2210696,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
A Casetta Di Pizza,48.85187650000001,2.2211821,4.7,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant du Golf ParisLongchamp,48.8583978,2.232699600000001,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Station TOTAL Access,48.8549782,2.222447,3.9,"['gas_station', 'convenience_store', 'car_wash', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Lovebird Saint-Cloud,48.856613,2.2225545,4.9,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Restaurant du Golf ParisLongchamp,48.8583978,2.232699600000001,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']"
"Brasserie ""Le Karly Flight"" Hippodrome d'Auteuil",48.8526401,2.2543674,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Café du Bois,48.8580732,2.255101199999999,3.8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"Brasserie ""Le Karly Flight"" Hippodrome d'Auteuil",48.8526401,2.2543674,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
"Restaurant Panoramique ""Hyeres III"" Hippodrome d'Auteuil",48.8524911,2.2548239,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Café du Bois,48.8580732,2.255101199999999,3.8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
LE 38 PIZZA,48.8534984,2.2650082,4.5,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
Franprix,48.85436709999999,2.2652022,2.8,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
La 16ème Viande,48.85433299999999,2.265276,5.0,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Alphonsine Paris XVI,48.85433299999999,2.265276,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
"Restaurant Panoramique ""Hyeres III"" Hippodrome d'Auteuil",48.8524911,2.2548239,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
"Brasserie ""Le Karly Flight"" Hippodrome d'Auteuil",48.8526401,2.2543674,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Non Solo Cucina,48.8563507,2.2668482,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Boulangerie Eric Kayser - Mozart,48.8529444,2.268584,3.9,"['bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
LE 38 PIZZA,48.8534984,2.2650082,4.5,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
Amadeus Café,48.8549428,2.2694411,4.2,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Chasse-Marée,48.8543053,2.2689773,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Numéro 41,48.8551768,2.270144,4.4,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8560031,2.2705837,3.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Sushi Shop Paris Mozart,48.8550928,2.2695179,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bô-zinc,48.8546037,2.2694999,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.85436709999999,2.2652022,2.8,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Le Brandevin,48.85377330000001,2.265589400000001,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La 16ème Viande,48.85433299999999,2.265276,5.0,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Alphonsine Paris XVI,48.85433299999999,2.265276,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Ristorante Sicilien,48.8563667,2.2668266,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Lysa,48.8553493,2.2689017,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Doner king,48.85502899999999,2.2694489,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Carrefour City,48.854485,2.268871,3.1,"['supermarket', 'bakery', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
MOZART SUSHI,48.85483240000001,2.2690515,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Ru,48.85566009999999,2.2696169,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Macis Café,48.8540485,2.2691746,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ANDIA,48.8581596,2.272236900000001,4.2,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Boulangerie Eric Kayser - Mozart,48.8529444,2.268584,3.9,"['bakery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Non Solo Cucina,48.8563507,2.2668482,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kura,48.857501,2.274929,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Amadeus Café,48.8549428,2.2694411,4.2,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Numéro 41,48.8551768,2.270144,4.4,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8560031,2.2705837,3.5,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chasse-Marée,48.8543053,2.2689773,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Tayim,48.8556314,2.2727531,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
LE 38 PIZZA,48.8534984,2.2650082,4.5,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
Chez Filiberto,48.857525,2.2746644,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Sushi Shop Paris Mozart,48.8550928,2.2695179,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Hana Passy,48.857526,2.275068,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Traiteur du Bois le Vent,48.8577222,2.2746611,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Bô-zinc,48.8546037,2.2694999,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8551125,2.2714626,3.2,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Rotonde de la Muette,48.8584113,2.2729317,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.85436709999999,2.2652022,2.8,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Brandevin,48.85377330000001,2.265589400000001,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Doner king,48.85502899999999,2.2694489,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ANDIA,48.8581596,2.272236900000001,4.2,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Settebello,48.856894,2.2776,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kura,48.857501,2.274929,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Albarino Passy,48.8567878,2.2786305,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café À la Fontaine,48.8529335,2.2760005,4.0,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
HSP La Table - Huîtres et Saumons de Passy,48.8562585,2.2798026,4.8,"['liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Hana Passy,48.857526,2.275068,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Jia Le,48.8576705,2.276365,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Amadeus Café,48.8549428,2.2694411,4.2,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Le Agra,48.85642469999999,2.2784301,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Tayim,48.8556314,2.2727531,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Filiberto,48.857525,2.2746644,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Big Buddha Bois le Vent,48.8575347,2.2754427,4.4,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Melanaso,48.8565045,2.2774283,,"['accounting', 'finance', 'restaurant', 'food', 'school', 'point_of_interest', 'establishment']"
Franprix,48.8560031,2.2705837,3.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
OKA SUSHI,48.8567068,2.2778673,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Numéro 41,48.8551768,2.270144,4.4,"['restaurant', 'bar', 'cafe', 'food', 'point_of_interest', 'establishment']"
Le chalet Bio,48.85313120000001,2.2759531,4.9,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Daikichi,48.85719129999999,2.278383,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Caviar Latian,48.8573105,2.2785164,4.6,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Wine Museum,48.85758149999999,2.2846249,4.3,"['tourist_attraction', 'bar', 'museum', 'restaurant', 'food', 'point_of_interest', 'establishment']"
